portfolio,returns
99653.81008727601,0.0003106564621098151
99684.76818735347,0.0003106564621098151
99654.29505176099,-0.0003056950038266004
99623.8312316538,-0.0003056950038266004
99593.37672418423,-0.0003056950038266004
99562.93152650542,-0.0003056950038266004
99532.49563577144,-0.0003056950038266004
99596.54013460578,0.0006434531599479598
99660.62584307528,0.0006434531599479598
99724.7527876964,0.0006434531599479598
99788.92099500267,0.0006434531599479598
99853.13049154471,0.0006434531599479598
99866.87372944482,0.00013763452214732297
99880.61885888892,0.00013763452214732297
99894.36588013735,0.00013763452214732297
99908.11479345047,0.00013763452214732297
99921.8655990887,0.00013763452214732297
99930.16563822972,8.306529397983375e-05
99938.46636681592,8.306529397983375e-05
99946.76778490457,8.306529397983375e-05
99955.06989255294,8.306529397983375e-05
99963.37268981835,8.306529397983375e-05
99971.04462952043,7.674750756847537e-05
99978.71715802477,7.674750756847537e-05
99986.39027537653,7.674750756847537e-05
99994.06398162094,7.674750756847537e-05
100001.73827680317,7.674750756847537e-05
100022.71701213985,0.00020978370674540336
100043.7001484734,0.00020978370674540336
100064.68768672709,0.00020978370674540336
100085.67962782433,0.00020978370674540336
100106.67597268878,0.00020978370674540336
100083.52266373561,-0.0002312863625547612
100060.37470982705,-0.0002312863625547612
100037.23210972454,-0.0002312863625547612
100014.09486218984,-0.0002312863625547612
99990.96296598496,-0.0002312863625547612
100001.01142414115,0.00010049366320852293
100011.06089210372,0.00010049366320852293
100021.11136997414,0.00010049366320852293
100031.1628578539,0.00010049366320852293
100041.2153558445,0.00010049366320852293
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100041.2153558445,0.0
100004.74948118298,-0.0003645085131341874
99968.29689864324,-0.0003645085131341874
99931.85760338017,-0.0003645085131341874
